timestamp,openPrice,highPrice,lowPrice,closePrice
2026-01-07 03:00:00,"{'bid': 4465.51, 'ask': 4465.81}","{'bid': 4475.41, 'ask': 4475.71}","{'bid': 4459.59, 'ask': 4459.89}","{'bid': 4472.44, 'ask': 4472.74}"
2026-01-07 03:15:00,"{'bid': 4472.4, 'ask': 4472.7}","{'bid': 4475.06, 'ask': 4475.36}","{'bid': 4468.38, 'ask': 4468.68}","{'bid': 4473.86, 'ask': 4474.16}"
2026-01-07 03:30:00,"{'bid': 4473.84, 'ask': 4474.14}","{'bid': 4478.5, 'ask': 4478.8}","{'bid': 4473.45, 'ask': 4473.75}","{'bid': 4475.9, 'ask': 4476.2}"
2026-01-07 03:45:00,"{'bid': 4475.89, 'ask': 4476.19}","{'bid': 4478.7, 'ask': 4479.0}","{'bid': 4473.85, 'ask': 4474.15}","{'bid': 4474.61, 'ask': 4474.91}"
2026-01-07 04:00:00,"{'bid': 4474.6, 'ask': 4474.9}","{'bid': 4476.98, 'ask': 4477.28}","{'bid': 4471.74, 'ask': 4472.04}","{'bid': 4474.62, 'ask': 4474.92}"
2026-01-07 04:15:00,"{'bid': 4474.59, 'ask': 4474.89}","{'bid': 4480.22, 'ask': 4480.52}","{'bid': 4472.63, 'ask': 4472.93}","{'bid': 4476.34, 'ask': 4476.64}"
2026-01-07 04:30:00,"{'bid': 4476.36, 'ask': 4476.66}","{'bid': 4478.8, 'ask': 4479.1}","{'bid': 4475.54, 'ask': 4475.84}","{'bid': 4478.21, 'ask': 4478.51}"
2026-01-07 04:45:00,"{'bid': 4478.2, 'ask': 4478.5}","{'bid': 4478.38, 'ask': 4478.68}","{'bid': 4473.51, 'ask': 4473.81}","{'bid': 4474.62, 'ask': 4474.92}"
2026-01-07 05:00:00,"{'bid': 4474.5, 'ask': 4474.8}","{'bid': 4475.97, 'ask': 4476.27}","{'bid': 4469.06, 'ask': 4469.36}","{'bid': 4470.24, 'ask': 4470.54}"
2026-01-07 05:15:00,"{'bid': 4470.23, 'ask': 4470.53}","{'bid': 4471.99, 'ask': 4472.29}","{'bid': 4465.83, 'ask': 4466.13}","{'bid': 4465.99, 'ask': 4466.29}"
2026-01-07 05:30:00,"{'bid': 4465.95, 'ask': 4466.25}","{'bid': 4468.45, 'ask': 4468.75}","{'bid': 4463.36, 'ask': 4463.66}","{'bid': 4465.22, 'ask': 4465.52}"
2026-01-07 05:45:00,"{'bid': 4465.14, 'ask': 4465.44}","{'bid': 4467.16, 'ask': 4467.46}","{'bid': 4463.77, 'ask': 4464.07}","{'bid': 4464.73, 'ask': 4465.03}"
2026-01-07 06:00:00,"{'bid': 4464.75, 'ask': 4465.05}","{'bid': 4467.11, 'ask': 4467.41}","{'bid': 4461.98, 'ask': 4462.28}","{'bid': 4465.77, 'ask': 4466.07}"
2026-01-07 06:15:00,"{'bid': 4465.79, 'ask': 4466.09}","{'bid': 4470.26, 'ask': 4470.56}","{'bid': 4465.25, 'ask': 4465.55}","{'bid': 4468.58, 'ask': 4468.88}"
2026-01-07 06:30:00,"{'bid': 4468.39, 'ask': 4468.69}","{'bid': 4469.16, 'ask': 4469.46}","{'bid': 4448.61, 'ask': 4448.91}","{'bid': 4452.27, 'ask': 4452.57}"
2026-01-07 06:45:00,"{'bid': 4452.22, 'ask': 4452.52}","{'bid': 4454.44, 'ask': 4454.74}","{'bid': 4443.29, 'ask': 4443.59}","{'bid': 4454.25, 'ask': 4454.55}"
2026-01-07 07:00:00,"{'bid': 4454.24, 'ask': 4454.54}","{'bid': 4458.96, 'ask': 4459.26}","{'bid': 4452.87, 'ask': 4453.17}","{'bid': 4456.17, 'ask': 4456.47}"
2026-01-07 07:15:00,"{'bid': 4456.18, 'ask': 4456.48}","{'bid': 4460.28, 'ask': 4460.58}","{'bid': 4452.24, 'ask': 4452.54}","{'bid': 4454.95, 'ask': 4455.25}"
2026-01-07 07:30:00,"{'bid': 4454.94, 'ask': 4455.24}","{'bid': 4455.51, 'ask': 4455.81}","{'bid': 4443.78, 'ask': 4444.08}","{'bid': 4446.7, 'ask': 4447.0}"
2026-01-07 07:45:00,"{'bid': 4446.65, 'ask': 4446.95}","{'bid': 4450.84, 'ask': 4451.14}","{'bid': 4441.5, 'ask': 4441.8}","{'bid': 4444.19, 'ask': 4444.49}"
2026-01-07 08:00:00,"{'bid': 4444.2, 'ask': 4444.5}","{'bid': 4450.83, 'ask': 4451.13}","{'bid': 4441.63, 'ask': 4441.93}","{'bid': 4450.23, 'ask': 4450.53}"
2026-01-07 08:15:00,"{'bid': 4450.25, 'ask': 4450.55}","{'bid': 4454.95, 'ask': 4455.25}","{'bid': 4448.33, 'ask': 4448.63}","{'bid': 4454.9, 'ask': 4455.2}"
2026-01-07 08:30:00,"{'bid': 4454.91, 'ask': 4455.21}","{'bid': 4459.93, 'ask': 4460.23}","{'bid': 4453.67, 'ask': 4453.97}","{'bid': 4458.77, 'ask': 4459.07}"
2026-01-07 08:45:00,"{'bid': 4458.79, 'ask': 4459.09}","{'bid': 4465.1, 'ask': 4465.4}","{'bid': 4458.46, 'ask': 4458.76}","{'bid': 4461.0, 'ask': 4461.3}"
2026-01-07 09:00:00,"{'bid': 4460.99, 'ask': 4461.29}","{'bid': 4466.4, 'ask': 4466.7}","{'bid': 4459.23, 'ask': 4459.53}","{'bid': 4465.77, 'ask': 4466.07}"
2026-01-07 09:15:00,"{'bid': 4465.81, 'ask': 4466.11}","{'bid': 4468.56, 'ask': 4468.86}","{'bid': 4463.77, 'ask': 4464.07}","{'bid': 4465.19, 'ask': 4465.49}"
2026-01-07 09:30:00,"{'bid': 4465.16, 'ask': 4465.46}","{'bid': 4474.64, 'ask': 4474.94}","{'bid': 4464.15, 'ask': 4464.45}","{'bid': 4466.81, 'ask': 4467.11}"
2026-01-07 09:45:00,"{'bid': 4466.8, 'ask': 4467.1}","{'bid': 4470.63, 'ask': 4470.93}","{'bid': 4465.64, 'ask': 4465.94}","{'bid': 4468.23, 'ask': 4468.53}"
2026-01-07 10:00:00,"{'bid': 4468.18, 'ask': 4468.48}","{'bid': 4468.6, 'ask': 4468.9}","{'bid': 4459.59, 'ask': 4459.89}","{'bid': 4465.82, 'ask': 4466.12}"
2026-01-07 10:15:00,"{'bid': 4465.79, 'ask': 4466.09}","{'bid': 4467.01, 'ask': 4467.31}","{'bid': 4461.8, 'ask': 4462.1}","{'bid': 4462.23, 'ask': 4462.53}"
2026-01-07 10:30:00,"{'bid': 4462.08, 'ask': 4462.38}","{'bid': 4464.48, 'ask': 4464.78}","{'bid': 4460.81, 'ask': 4461.11}","{'bid': 4461.44, 'ask': 4461.74}"
2026-01-07 10:45:00,"{'bid': 4461.38, 'ask': 4461.68}","{'bid': 4465.58, 'ask': 4465.88}","{'bid': 4460.03, 'ask': 4460.33}","{'bid': 4463.3, 'ask': 4463.6}"
2026-01-07 11:00:00,"{'bid': 4463.32, 'ask': 4463.62}","{'bid': 4465.5, 'ask': 4465.8}","{'bid': 4461.36, 'ask': 4461.66}","{'bid': 4464.71, 'ask': 4465.01}"
2026-01-07 11:15:00,"{'bid': 4464.72, 'ask': 4465.02}","{'bid': 4466.36, 'ask': 4466.66}","{'bid': 4458.76, 'ask': 4459.06}","{'bid': 4459.83, 'ask': 4460.13}"
2026-01-07 11:30:00,"{'bid': 4459.8, 'ask': 4460.1}","{'bid': 4467.22, 'ask': 4467.52}","{'bid': 4458.71, 'ask': 4459.01}","{'bid': 4466.03, 'ask': 4466.33}"
2026-01-07 11:45:00,"{'bid': 4466.02, 'ask': 4466.32}","{'bid': 4467.69, 'ask': 4467.99}","{'bid': 4463.75, 'ask': 4464.05}","{'bid': 4464.45, 'ask': 4464.75}"
2026-01-07 12:00:00,"{'bid': 4464.42, 'ask': 4464.72}","{'bid': 4464.83, 'ask': 4465.13}","{'bid': 4461.11, 'ask': 4461.41}","{'bid': 4461.71, 'ask': 4462.01}"
2026-01-07 12:15:00,"{'bid': 4461.7, 'ask': 4462.0}","{'bid': 4464.21, 'ask': 4464.51}","{'bid': 4455.35, 'ask': 4455.65}","{'bid': 4458.95, 'ask': 4459.25}"
2026-01-07 12:30:00,"{'bid': 4458.97, 'ask': 4459.27}","{'bid': 4460.01, 'ask': 4460.31}","{'bid': 4450.4, 'ask': 4450.7}","{'bid': 4450.4, 'ask': 4450.7}"
2026-01-07 12:45:00,"{'bid': 4450.38, 'ask': 4450.68}","{'bid': 4454.5, 'ask': 4454.8}","{'bid': 4446.5, 'ask': 4446.8}","{'bid': 4447.36, 'ask': 4447.66}"
2026-01-07 13:00:00,"{'bid': 4447.45, 'ask': 4447.75}","{'bid': 4450.18, 'ask': 4450.48}","{'bid': 4443.39, 'ask': 4443.69}","{'bid': 4445.55, 'ask': 4445.85}"
2026-01-07 13:15:00,"{'bid': 4445.57, 'ask': 4445.87}","{'bid': 4450.46, 'ask': 4450.76}","{'bid': 4439.29, 'ask': 4439.59}","{'bid': 4450.13, 'ask': 4450.43}"
2026-01-07 13:30:00,"{'bid': 4450.0, 'ask': 4450.3}","{'bid': 4454.99, 'ask': 4455.29}","{'bid': 4449.29, 'ask': 4449.59}","{'bid': 4450.01, 'ask': 4450.31}"
2026-01-07 13:45:00,"{'bid': 4450.1, 'ask': 4450.4}","{'bid': 4453.79, 'ask': 4454.09}","{'bid': 4444.96, 'ask': 4445.26}","{'bid': 4445.07, 'ask': 4445.37}"
2026-01-07 14:00:00,"{'bid': 4445.01, 'ask': 4445.31}","{'bid': 4449.88, 'ask': 4450.18}","{'bid': 4427.84, 'ask': 4428.14}","{'bid': 4433.53, 'ask': 4434.13}"
2026-01-07 14:15:00,"{'bid': 4433.48, 'ask': 4434.08}","{'bid': 4447.24, 'ask': 4447.54}","{'bid': 4430.15, 'ask': 4430.45}","{'bid': 4441.99, 'ask': 4442.29}"
2026-01-07 14:30:00,"{'bid': 4441.89, 'ask': 4442.19}","{'bid': 4450.63, 'ask': 4450.93}","{'bid': 4438.21, 'ask': 4438.51}","{'bid': 4445.49, 'ask': 4445.79}"
2026-01-07 14:45:00,"{'bid': 4445.52, 'ask': 4445.82}","{'bid': 4453.07, 'ask': 4453.37}","{'bid': 4444.8, 'ask': 4445.1}","{'bid': 4452.89, 'ask': 4453.19}"
2026-01-07 15:00:00,"{'bid': 4452.9, 'ask': 4453.2}","{'bid': 4454.33, 'ask': 4454.63}","{'bid': 4447.31, 'ask': 4447.61}","{'bid': 4447.41, 'ask': 4447.71}"
2026-01-07 15:15:00,"{'bid': 4447.39, 'ask': 4447.69}","{'bid': 4453.53, 'ask': 4453.83}","{'bid': 4442.7, 'ask': 4443.0}","{'bid': 4444.61, 'ask': 4444.91}"
2026-01-07 15:30:00,"{'bid': 4444.66, 'ask': 4444.96}","{'bid': 4452.33, 'ask': 4452.63}","{'bid': 4435.7, 'ask': 4436.0}","{'bid': 4444.19, 'ask': 4444.49}"
2026-01-07 15:45:00,"{'bid': 4444.23, 'ask': 4444.53}","{'bid': 4453.0, 'ask': 4453.3}","{'bid': 4440.78, 'ask': 4441.08}","{'bid': 4445.53, 'ask': 4445.83}"
2026-01-07 16:00:00,"{'bid': 4445.3, 'ask': 4445.9}","{'bid': 4445.3, 'ask': 4445.9}","{'bid': 4426.44, 'ask': 4426.74}","{'bid': 4426.71, 'ask': 4427.01}"
2026-01-07 16:15:00,"{'bid': 4426.74, 'ask': 4427.04}","{'bid': 4442.31, 'ask': 4442.61}","{'bid': 4423.4, 'ask': 4423.7}","{'bid': 4441.96, 'ask': 4442.26}"
2026-01-07 16:30:00,"{'bid': 4442.07, 'ask': 4442.37}","{'bid': 4452.05, 'ask': 4452.35}","{'bid': 4441.93, 'ask': 4442.23}","{'bid': 4442.09, 'ask': 4442.39}"
2026-01-07 16:45:00,"{'bid': 4442.13, 'ask': 4442.43}","{'bid': 4447.87, 'ask': 4448.17}","{'bid': 4440.4, 'ask': 4440.7}","{'bid': 4445.95, 'ask': 4446.25}"
2026-01-07 17:00:00,"{'bid': 4445.92, 'ask': 4446.22}","{'bid': 4450.33, 'ask': 4450.63}","{'bid': 4443.7, 'ask': 4444.0}","{'bid': 4447.01, 'ask': 4447.31}"
2026-01-07 17:15:00,"{'bid': 4447.03, 'ask': 4447.33}","{'bid': 4461.06, 'ask': 4461.36}","{'bid': 4444.57, 'ask': 4444.87}","{'bid': 4457.85, 'ask': 4458.15}"
2026-01-07 17:30:00,"{'bid': 4457.81, 'ask': 4458.11}","{'bid': 4467.84, 'ask': 4468.14}","{'bid': 4456.84, 'ask': 4457.14}","{'bid': 4467.65, 'ask': 4467.95}"
2026-01-07 17:45:00,"{'bid': 4467.57, 'ask': 4467.87}","{'bid': 4468.27, 'ask': 4468.57}","{'bid': 4461.92, 'ask': 4462.22}","{'bid': 4464.15, 'ask': 4464.45}"
2026-01-07 18:00:00,"{'bid': 4464.18, 'ask': 4464.48}","{'bid': 4465.42, 'ask': 4465.72}","{'bid': 4457.8, 'ask': 4458.1}","{'bid': 4460.17, 'ask': 4460.47}"
2026-01-07 18:15:00,"{'bid': 4460.19, 'ask': 4460.49}","{'bid': 4463.05, 'ask': 4463.35}","{'bid': 4457.2, 'ask': 4457.5}","{'bid': 4458.44, 'ask': 4458.74}"
2026-01-07 18:30:00,"{'bid': 4458.58, 'ask': 4458.88}","{'bid': 4461.46, 'ask': 4461.76}","{'bid': 4455.88, 'ask': 4456.18}","{'bid': 4456.87, 'ask': 4457.17}"
2026-01-07 18:45:00,"{'bid': 4456.86, 'ask': 4457.16}","{'bid': 4459.36, 'ask': 4459.66}","{'bid': 4449.74, 'ask': 4450.04}","{'bid': 4451.89, 'ask': 4452.19}"
2026-01-07 19:00:00,"{'bid': 4451.82, 'ask': 4452.12}","{'bid': 4452.9, 'ask': 4453.2}","{'bid': 4447.87, 'ask': 4448.17}","{'bid': 4449.81, 'ask': 4450.11}"
2026-01-07 19:15:00,"{'bid': 4449.75, 'ask': 4450.05}","{'bid': 4455.81, 'ask': 4456.11}","{'bid': 4447.18, 'ask': 4447.48}","{'bid': 4452.13, 'ask': 4452.43}"
2026-01-07 19:30:00,"{'bid': 4452.15, 'ask': 4452.45}","{'bid': 4458.71, 'ask': 4459.01}","{'bid': 4451.75, 'ask': 4452.05}","{'bid': 4456.12, 'ask': 4456.42}"
2026-01-07 19:45:00,"{'bid': 4456.13, 'ask': 4456.43}","{'bid': 4456.38, 'ask': 4456.68}","{'bid': 4449.97, 'ask': 4450.27}","{'bid': 4451.99, 'ask': 4452.29}"
2026-01-07 20:00:00,"{'bid': 4451.98, 'ask': 4452.28}","{'bid': 4455.34, 'ask': 4455.64}","{'bid': 4447.76, 'ask': 4448.06}","{'bid': 4449.4, 'ask': 4449.7}"
2026-01-07 20:15:00,"{'bid': 4449.44, 'ask': 4449.74}","{'bid': 4450.96, 'ask': 4451.26}","{'bid': 4445.3, 'ask': 4445.6}","{'bid': 4450.48, 'ask': 4450.78}"
2026-01-07 20:30:00,"{'bid': 4450.46, 'ask': 4450.76}","{'bid': 4457.26, 'ask': 4457.56}","{'bid': 4450.4, 'ask': 4450.7}","{'bid': 4453.28, 'ask': 4453.58}"
2026-01-07 20:45:00,"{'bid': 4453.27, 'ask': 4453.57}","{'bid': 4457.9, 'ask': 4458.2}","{'bid': 4451.99, 'ask': 4452.29}","{'bid': 4456.84, 'ask': 4457.14}"
2026-01-07 21:00:00,"{'bid': 4456.86, 'ask': 4457.16}","{'bid': 4459.36, 'ask': 4459.66}","{'bid': 4455.39, 'ask': 4455.69}","{'bid': 4458.24, 'ask': 4458.54}"
2026-01-07 21:15:00,"{'bid': 4458.23, 'ask': 4458.53}","{'bid': 4461.56, 'ask': 4461.86}","{'bid': 4455.88, 'ask': 4456.18}","{'bid': 4458.07, 'ask': 4458.37}"
2026-01-07 21:30:00,"{'bid': 4458.1, 'ask': 4458.4}","{'bid': 4460.32, 'ask': 4460.62}","{'bid': 4456.42, 'ask': 4456.72}","{'bid': 4456.81, 'ask': 4457.11}"
2026-01-07 21:45:00,"{'bid': 4456.75, 'ask': 4457.05}","{'bid': 4459.78, 'ask': 4460.08}","{'bid': 4450.53, 'ask': 4450.83}","{'bid': 4451.9, 'ask': 4452.2}"
2026-01-07 22:00:00,"{'bid': 4451.92, 'ask': 4452.22}","{'bid': 4454.64, 'ask': 4454.94}","{'bid': 4449.77, 'ask': 4450.07}","{'bid': 4453.85, 'ask': 4454.15}"
2026-01-07 22:15:00,"{'bid': 4453.88, 'ask': 4454.18}","{'bid': 4455.09, 'ask': 4455.39}","{'bid': 4451.78, 'ask': 4452.08}","{'bid': 4452.38, 'ask': 4452.68}"
2026-01-07 22:30:00,"{'bid': 4452.37, 'ask': 4452.67}","{'bid': 4454.43, 'ask': 4454.73}","{'bid': 4452.12, 'ask': 4452.42}","{'bid': 4453.18, 'ask': 4453.48}"
2026-01-07 22:45:00,"{'bid': 4453.17, 'ask': 4453.47}","{'bid': 4456.37, 'ask': 4456.67}","{'bid': 4452.66, 'ask': 4452.96}","{'bid': 4456.19, 'ask': 4456.49}"
2026-01-08 00:00:00,"{'bid': 4458.6, 'ask': 4459.8}","{'bid': 4462.74, 'ask': 4463.04}","{'bid': 4457.37, 'ask': 4457.97}","{'bid': 4459.8, 'ask': 4460.1}"
2026-01-08 00:15:00,"{'bid': 4459.79, 'ask': 4460.09}","{'bid': 4464.03, 'ask': 4464.33}","{'bid': 4459.12, 'ask': 4459.42}","{'bid': 4462.0, 'ask': 4462.3}"
2026-01-08 00:30:00,"{'bid': 4461.98, 'ask': 4462.28}","{'bid': 4462.86, 'ask': 4463.16}","{'bid': 4459.84, 'ask': 4460.14}","{'bid': 4461.7, 'ask': 4462.0}"
2026-01-08 00:45:00,"{'bid': 4461.69, 'ask': 4461.99}","{'bid': 4463.75, 'ask': 4464.05}","{'bid': 4459.86, 'ask': 4460.16}","{'bid': 4463.41, 'ask': 4463.71}"
2026-01-08 01:00:00,"{'bid': 4463.42, 'ask': 4463.72}","{'bid': 4465.85, 'ask': 4466.15}","{'bid': 4462.38, 'ask': 4462.68}","{'bid': 4465.66, 'ask': 4465.96}"
2026-01-08 01:15:00,"{'bid': 4465.68, 'ask': 4465.98}","{'bid': 4466.3, 'ask': 4466.6}","{'bid': 4454.07, 'ask': 4454.37}","{'bid': 4456.81, 'ask': 4457.11}"
2026-01-08 01:30:00,"{'bid': 4456.86, 'ask': 4457.16}","{'bid': 4458.9, 'ask': 4459.2}","{'bid': 4450.24, 'ask': 4450.54}","{'bid': 4451.38, 'ask': 4451.68}"
2026-01-08 01:45:00,"{'bid': 4451.34, 'ask': 4451.64}","{'bid': 4452.35, 'ask': 4452.65}","{'bid': 4446.62, 'ask': 4446.92}","{'bid': 4450.13, 'ask': 4450.43}"
2026-01-08 02:00:00,"{'bid': 4450.09, 'ask': 4450.39}","{'bid': 4460.31, 'ask': 4460.61}","{'bid': 4444.51, 'ask': 4444.81}","{'bid': 4457.02, 'ask': 4457.32}"
2026-01-08 02:15:00,"{'bid': 4457.07, 'ask': 4457.37}","{'bid': 4460.34, 'ask': 4460.64}","{'bid': 4454.39, 'ask': 4454.69}","{'bid': 4454.98, 'ask': 4455.28}"
2026-01-08 02:30:00,"{'bid': 4454.91, 'ask': 4455.21}","{'bid': 4457.55, 'ask': 4457.85}","{'bid': 4445.94, 'ask': 4446.24}","{'bid': 4447.66, 'ask': 4447.96}"
2026-01-08 02:45:00,"{'bid': 4447.68, 'ask': 4447.98}","{'bid': 4448.42, 'ask': 4448.72}","{'bid': 4441.72, 'ask': 4442.02}","{'bid': 4448.4, 'ask': 4448.7}"
2026-01-08 03:00:00,"{'bid': 4448.38, 'ask': 4448.68}","{'bid': 4449.56, 'ask': 4449.86}","{'bid': 4440.28, 'ask': 4440.58}","{'bid': 4446.47, 'ask': 4446.77}"
2026-01-08 03:15:00,"{'bid': 4446.39, 'ask': 4446.69}","{'bid': 4446.62, 'ask': 4446.92}","{'bid': 4440.88, 'ask': 4441.18}","{'bid': 4441.19, 'ask': 4441.49}"
2026-01-08 03:30:00,"{'bid': 4441.2, 'ask': 4441.5}","{'bid': 4442.76, 'ask': 4443.06}","{'bid': 4433.38, 'ask': 4433.68}","{'bid': 4441.95, 'ask': 4442.25}"
2026-01-08 03:45:00,"{'bid': 4441.91, 'ask': 4442.21}","{'bid': 4444.17, 'ask': 4444.47}","{'bid': 4437.36, 'ask': 4437.66}","{'bid': 4441.32, 'ask': 4441.62}"
2026-01-08 04:00:00,"{'bid': 4441.34, 'ask': 4441.64}","{'bid': 4445.63, 'ask': 4445.93}","{'bid': 4438.85, 'ask': 4439.15}","{'bid': 4442.51, 'ask': 4442.81}"
2026-01-08 04:15:00,"{'bid': 4442.57, 'ask': 4442.87}","{'bid': 4445.77, 'ask': 4446.07}","{'bid': 4437.26, 'ask': 4437.56}","{'bid': 4444.14, 'ask': 4444.44}"
2026-01-08 04:30:00,"{'bid': 4444.15, 'ask': 4444.45}","{'bid': 4446.51, 'ask': 4446.81}","{'bid': 4440.0, 'ask': 4440.3}","{'bid': 4442.03, 'ask': 4442.33}"
2026-01-08 04:45:00,"{'bid': 4441.97, 'ask': 4442.27}","{'bid': 4442.77, 'ask': 4443.07}","{'bid': 4438.12, 'ask': 4438.42}","{'bid': 4440.25, 'ask': 4440.55}"
2026-01-08 05:00:00,"{'bid': 4440.17, 'ask': 4440.47}","{'bid': 4440.25, 'ask': 4440.55}","{'bid': 4436.57, 'ask': 4436.87}","{'bid': 4440.05, 'ask': 4440.35}"
2026-01-08 05:15:00,"{'bid': 4439.98, 'ask': 4440.28}","{'bid': 4440.4, 'ask': 4440.7}","{'bid': 4436.62, 'ask': 4436.92}","{'bid': 4436.73, 'ask': 4437.03}"
2026-01-08 05:30:00,"{'bid': 4436.76, 'ask': 4437.06}","{'bid': 4438.8, 'ask': 4439.1}","{'bid': 4431.96, 'ask': 4432.26}","{'bid': 4432.01, 'ask': 4432.31}"
2026-01-08 05:45:00,"{'bid': 4432.02, 'ask': 4432.32}","{'bid': 4433.23, 'ask': 4433.53}","{'bid': 4430.2, 'ask': 4430.5}","{'bid': 4431.53, 'ask': 4431.83}"
2026-01-08 06:00:00,"{'bid': 4431.57, 'ask': 4431.87}","{'bid': 4432.35, 'ask': 4432.65}","{'bid': 4425.78, 'ask': 4426.08}","{'bid': 4427.27, 'ask': 4427.57}"
2026-01-08 06:15:00,"{'bid': 4427.26, 'ask': 4427.56}","{'bid': 4429.45, 'ask': 4429.75}","{'bid': 4422.97, 'ask': 4423.27}","{'bid': 4425.98, 'ask': 4426.28}"
2026-01-08 06:30:00,"{'bid': 4425.97, 'ask': 4426.27}","{'bid': 4426.71, 'ask': 4427.01}","{'bid': 4415.69, 'ask': 4415.99}","{'bid': 4418.57, 'ask': 4418.87}"
2026-01-08 06:45:00,"{'bid': 4418.62, 'ask': 4418.92}","{'bid': 4427.68, 'ask': 4427.98}","{'bid': 4415.59, 'ask': 4415.89}","{'bid': 4425.41, 'ask': 4425.71}"
2026-01-08 07:00:00,"{'bid': 4425.4, 'ask': 4425.7}","{'bid': 4429.22, 'ask': 4429.52}","{'bid': 4415.92, 'ask': 4416.22}","{'bid': 4420.96, 'ask': 4421.26}"
2026-01-08 07:15:00,"{'bid': 4420.98, 'ask': 4421.28}","{'bid': 4428.32, 'ask': 4428.62}","{'bid': 4418.49, 'ask': 4418.79}","{'bid': 4426.07, 'ask': 4426.37}"
2026-01-08 07:30:00,"{'bid': 4426.13, 'ask': 4426.43}","{'bid': 4437.61, 'ask': 4437.91}","{'bid': 4426.13, 'ask': 4426.43}","{'bid': 4435.65, 'ask': 4435.95}"
2026-01-08 07:45:00,"{'bid': 4435.63, 'ask': 4435.93}","{'bid': 4436.09, 'ask': 4436.39}","{'bid': 4429.98, 'ask': 4430.28}","{'bid': 4433.34, 'ask': 4433.64}"
2026-01-08 08:00:00,"{'bid': 4433.35, 'ask': 4433.65}","{'bid': 4439.73, 'ask': 4440.03}","{'bid': 4432.13, 'ask': 4432.43}","{'bid': 4435.9, 'ask': 4436.2}"
2026-01-08 08:15:00,"{'bid': 4435.83, 'ask': 4436.13}","{'bid': 4436.85, 'ask': 4437.15}","{'bid': 4430.77, 'ask': 4431.07}","{'bid': 4436.54, 'ask': 4436.84}"
2026-01-08 08:30:00,"{'bid': 4436.49, 'ask': 4436.79}","{'bid': 4436.66, 'ask': 4436.96}","{'bid': 4430.83, 'ask': 4431.13}","{'bid': 4431.39, 'ask': 4431.69}"
2026-01-08 08:45:00,"{'bid': 4431.34, 'ask': 4431.64}","{'bid': 4433.84, 'ask': 4434.14}","{'bid': 4428.43, 'ask': 4428.73}","{'bid': 4430.86, 'ask': 4431.16}"
2026-01-08 09:00:00,"{'bid': 4430.76, 'ask': 4431.06}","{'bid': 4433.27, 'ask': 4433.57}","{'bid': 4425.58, 'ask': 4425.88}","{'bid': 4425.74, 'ask': 4426.04}"
2026-01-08 09:15:00,"{'bid': 4425.71, 'ask': 4426.01}","{'bid': 4430.73, 'ask': 4431.03}","{'bid': 4425.38, 'ask': 4425.68}","{'bid': 4426.89, 'ask': 4427.19}"
2026-01-08 09:30:00,"{'bid': 4426.86, 'ask': 4427.16}","{'bid': 4428.44, 'ask': 4428.74}","{'bid': 4419.78, 'ask': 4420.08}","{'bid': 4421.28, 'ask': 4421.58}"
2026-01-08 09:45:00,"{'bid': 4421.29, 'ask': 4421.59}","{'bid': 4432.85, 'ask': 4433.15}","{'bid': 4421.06, 'ask': 4421.36}","{'bid': 4431.6, 'ask': 4431.9}"
2026-01-08 10:00:00,"{'bid': 4431.62, 'ask': 4431.92}","{'bid': 4435.4, 'ask': 4435.7}","{'bid': 4430.47, 'ask': 4430.77}","{'bid': 4430.84, 'ask': 4431.14}"
2026-01-08 10:15:00,"{'bid': 4430.89, 'ask': 4431.19}","{'bid': 4431.23, 'ask': 4431.53}","{'bid': 4426.02, 'ask': 4426.32}","{'bid': 4430.26, 'ask': 4430.56}"
2026-01-08 10:30:00,"{'bid': 4430.25, 'ask': 4430.55}","{'bid': 4434.75, 'ask': 4435.05}","{'bid': 4429.74, 'ask': 4430.04}","{'bid': 4433.21, 'ask': 4433.51}"
2026-01-08 10:45:00,"{'bid': 4433.18, 'ask': 4433.48}","{'bid': 4433.34, 'ask': 4433.64}","{'bid': 4429.1, 'ask': 4429.4}","{'bid': 4432.59, 'ask': 4432.89}"
2026-01-08 11:00:00,"{'bid': 4432.6, 'ask': 4432.9}","{'bid': 4432.65, 'ask': 4432.95}","{'bid': 4427.55, 'ask': 4427.85}","{'bid': 4429.21, 'ask': 4429.51}"
2026-01-08 11:15:00,"{'bid': 4429.19, 'ask': 4429.49}","{'bid': 4430.44, 'ask': 4430.74}","{'bid': 4423.07, 'ask': 4423.37}","{'bid': 4424.58, 'ask': 4424.88}"
2026-01-08 11:30:00,"{'bid': 4424.52, 'ask': 4424.82}","{'bid': 4434.74, 'ask': 4435.04}","{'bid': 4423.64, 'ask': 4423.94}","{'bid': 4432.53, 'ask': 4432.83}"
2026-01-08 11:45:00,"{'bid': 4432.44, 'ask': 4432.74}","{'bid': 4433.82, 'ask': 4434.12}","{'bid': 4429.92, 'ask': 4430.22}","{'bid': 4433.26, 'ask': 4433.56}"
2026-01-08 12:00:00,"{'bid': 4433.15, 'ask': 4433.45}","{'bid': 4433.15, 'ask': 4433.45}","{'bid': 4427.56, 'ask': 4427.86}","{'bid': 4428.32, 'ask': 4428.62}"
2026-01-08 12:15:00,"{'bid': 4428.3, 'ask': 4428.6}","{'bid': 4429.49, 'ask': 4429.79}","{'bid': 4424.72, 'ask': 4425.02}","{'bid': 4426.44, 'ask': 4426.74}"
